date,price,year,month_number,month_short,period_label,series,sort_order
2023-02-27,75.57,2023,2,Feb,2023-02,Spot,1
2023-02-27,75.68000030517578,2023,2,Feb,2023-02,Front-Month Futures,2
2023-02-28,76.88,2023,2,Feb,2023-02,Spot,1
2023-02-28,77.05000305175781,2023,2,Feb,2023-02,Front-Month Futures,2
2023-03-01,77.57,2023,3,Mar,2023-03,Spot,1
2023-03-01,77.69000244140625,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-02,78.05,2023,3,Mar,2023-03,Spot,1
2023-03-02,78.16000366210938,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-03,79.62,2023,3,Mar,2023-03,Spot,1
2023-03-03,79.68000030517578,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-06,80.39,2023,3,Mar,2023-03,Spot,1
2023-03-06,80.45999908447266,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-07,77.45,2023,3,Mar,2023-03,Spot,1
2023-03-07,77.58000183105469,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-08,76.56,2023,3,Mar,2023-03,Spot,1
2023-03-08,76.66000366210938,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-09,75.6,2023,3,Mar,2023-03,Spot,1
2023-03-09,75.72000122070312,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-10,76.55,2023,3,Mar,2023-03,Spot,1
2023-03-10,76.68000030517578,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-13,74.68,2023,3,Mar,2023-03,Spot,1
2023-03-13,74.80000305175781,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-14,71.18,2023,3,Mar,2023-03,Spot,1
2023-03-14,71.33000183105469,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-15,67.38,2023,3,Mar,2023-03,Spot,1
2023-03-15,67.61000061035156,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-16,68.15,2023,3,Mar,2023-03,Spot,1
2023-03-16,68.3499984741211,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-17,66.61,2023,3,Mar,2023-03,Spot,1
2023-03-17,66.73999786376953,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-20,67.56,2023,3,Mar,2023-03,Spot,1
2023-03-20,67.63999938964844,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-21,69.4,2023,3,Mar,2023-03,Spot,1
2023-03-21,69.33000183105469,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-22,70.71,2023,3,Mar,2023-03,Spot,1
2023-03-22,70.9000015258789,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-23,69.77,2023,3,Mar,2023-03,Spot,1
2023-03-23,69.95999908447266,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-24,69.22,2023,3,Mar,2023-03,Spot,1
2023-03-24,69.26000213623047,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-27,72.87,2023,3,Mar,2023-03,Spot,1
2023-03-27,72.80999755859375,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-28,73.12,2023,3,Mar,2023-03,Spot,1
2023-03-28,73.19999694824219,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-29,72.95,2023,3,Mar,2023-03,Spot,1
2023-03-29,72.97000122070312,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-30,74.32,2023,3,Mar,2023-03,Spot,1
2023-03-30,74.37000274658203,2023,3,Mar,2023-03,Front-Month Futures,2
2023-03-31,75.68,2023,3,Mar,2023-03,Spot,1
2023-03-31,75.66999816894531,2023,3,Mar,2023-03,Front-Month Futures,2
2023-04-03,80.4,2023,4,Apr,2023-04,Spot,1
2023-04-03,80.41999816894531,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-04,80.7,2023,4,Apr,2023-04,Spot,1
2023-04-04,80.70999908447266,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-05,80.69,2023,4,Apr,2023-04,Spot,1
2023-04-05,80.61000061035156,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-06,80.7,2023,4,Apr,2023-04,Spot,1
2023-04-06,80.69999694824219,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-10,79.79,2023,4,Apr,2023-04,Spot,1
2023-04-10,79.73999786376953,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-11,81.54,2023,4,Apr,2023-04,Spot,1
2023-04-11,81.52999877929688,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-12,83.26,2023,4,Apr,2023-04,Spot,1
2023-04-12,83.26000213623047,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-13,82.16,2023,4,Apr,2023-04,Spot,1
2023-04-13,82.16000366210938,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-14,82.58,2023,4,Apr,2023-04,Spot,1
2023-04-14,82.5199966430664,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-17,80.93,2023,4,Apr,2023-04,Spot,1
2023-04-17,80.83000183105469,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-18,80.85,2023,4,Apr,2023-04,Spot,1
2023-04-18,80.86000061035156,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-19,79.18,2023,4,Apr,2023-04,Spot,1
2023-04-19,79.16000366210938,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-20,77.27,2023,4,Apr,2023-04,Spot,1
2023-04-20,77.29000091552734,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-21,77.86,2023,4,Apr,2023-04,Spot,1
2023-04-21,77.87000274658203,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-24,78.64,2023,4,Apr,2023-04,Spot,1
2023-04-24,78.76000213623047,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-25,77.05,2023,4,Apr,2023-04,Spot,1
2023-04-25,77.06999969482422,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-26,74.33,2023,4,Apr,2023-04,Spot,1
2023-04-26,74.30000305175781,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-27,74.77,2023,4,Apr,2023-04,Spot,1
2023-04-27,74.76000213623047,2023,4,Apr,2023-04,Front-Month Futures,2
2023-04-28,76.78,2023,4,Apr,2023-04,Spot,1
2023-04-28,76.77999877929688,2023,4,Apr,2023-04,Front-Month Futures,2
2023-05-01,75.65,2023,5,May,2023-05,Spot,1
2023-05-01,75.66000366210938,2023,5,May,2023-05,Front-Month Futures,2
2023-05-02,71.71,2023,5,May,2023-05,Spot,1
2023-05-02,71.66000366210938,2023,5,May,2023-05,Front-Month Futures,2
2023-05-03,68.62,2023,5,May,2023-05,Spot,1
2023-05-03,68.5999984741211,2023,5,May,2023-05,Front-Month Futures,2
2023-05-04,68.52,2023,5,May,2023-05,Spot,1
2023-05-04,68.55999755859375,2023,5,May,2023-05,Front-Month Futures,2
2023-05-05,71.32,2023,5,May,2023-05,Spot,1
2023-05-05,71.33999633789062,2023,5,May,2023-05,Front-Month Futures,2
2023-05-08,73.13,2023,5,May,2023-05,Spot,1
2023-05-08,73.16000366210938,2023,5,May,2023-05,Front-Month Futures,2
2023-05-09,73.68,2023,5,May,2023-05,Spot,1
2023-05-09,73.70999908447266,2023,5,May,2023-05,Front-Month Futures,2
2023-05-10,72.53,2023,5,May,2023-05,Spot,1
2023-05-10,72.55999755859375,2023,5,May,2023-05,Front-Month Futures,2
2023-05-11,70.81,2023,5,May,2023-05,Spot,1
2023-05-11,70.87000274658203,2023,5,May,2023-05,Front-Month Futures,2
2023-05-12,70.02,2023,5,May,2023-05,Spot,1
2023-05-12,70.04000091552734,2023,5,May,2023-05,Front-Month Futures,2
2023-05-15,71.07,2023,5,May,2023-05,Spot,1
2023-05-15,71.11000061035156,2023,5,May,2023-05,Front-Month Futures,2
2023-05-16,70.85,2023,5,May,2023-05,Spot,1
2023-05-16,70.86000061035156,2023,5,May,2023-05,Front-Month Futures,2
2023-05-17,72.78,2023,5,May,2023-05,Spot,1
2023-05-17,72.83000183105469,2023,5,May,2023-05,Front-Month Futures,2
2023-05-18,71.82,2023,5,May,2023-05,Spot,1
2023-05-18,71.86000061035156,2023,5,May,2023-05,Front-Month Futures,2
2023-05-19,71.57,2023,5,May,2023-05,Spot,1
2023-05-19,71.55000305175781,2023,5,May,2023-05,Front-Month Futures,2
2023-05-22,71.81,2023,5,May,2023-05,Spot,1
2023-05-22,71.98999786376953,2023,5,May,2023-05,Front-Month Futures,2
2023-05-23,72.87,2023,5,May,2023-05,Spot,1
2023-05-23,72.91000366210938,2023,5,May,2023-05,Front-Month Futures,2
2023-05-24,74.37,2023,5,May,2023-05,Spot,1
2023-05-24,74.33999633789062,2023,5,May,2023-05,Front-Month Futures,2
2023-05-25,71.68,2023,5,May,2023-05,Spot,1
2023-05-25,71.83000183105469,2023,5,May,2023-05,Front-Month Futures,2
2023-05-26,72.35,2023,5,May,2023-05,Spot,1
2023-05-26,72.66999816894531,2023,5,May,2023-05,Front-Month Futures,2
2023-05-30,69.45,2023,5,May,2023-05,Spot,1
2023-05-30,69.45999908447266,2023,5,May,2023-05,Front-Month Futures,2
2023-05-31,68.11,2023,5,May,2023-05,Spot,1
2023-05-31,68.08999633789062,2023,5,May,2023-05,Front-Month Futures,2
2023-06-01,70.09,2023,6,Jun,2023-06,Spot,1
2023-06-01,70.0999984741211,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-02,71.76,2023,6,Jun,2023-06,Spot,1
2023-06-02,71.73999786376953,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-05,72.14,2023,6,Jun,2023-06,Spot,1
2023-06-05,72.1500015258789,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-06,71.71,2023,6,Jun,2023-06,Spot,1
2023-06-06,71.73999786376953,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-07,72.52,2023,6,Jun,2023-06,Spot,1
2023-06-07,72.52999877929688,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-08,71.28,2023,6,Jun,2023-06,Spot,1
2023-06-08,71.29000091552734,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-09,70.16,2023,6,Jun,2023-06,Spot,1
2023-06-09,70.16999816894531,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-12,67.08,2023,6,Jun,2023-06,Spot,1
2023-06-12,67.12000274658203,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-13,69.39,2023,6,Jun,2023-06,Spot,1
2023-06-13,69.41999816894531,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-14,68.22,2023,6,Jun,2023-06,Spot,1
2023-06-14,68.2699966430664,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-15,70.61,2023,6,Jun,2023-06,Spot,1
2023-06-15,70.62000274658203,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-16,71.81,2023,6,Jun,2023-06,Spot,1
2023-06-16,71.77999877929688,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-20,70.94,2023,6,Jun,2023-06,Spot,1
2023-06-20,70.5,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-21,72.55,2023,6,Jun,2023-06,Spot,1
2023-06-21,72.52999877929688,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-22,69.22,2023,6,Jun,2023-06,Spot,1
2023-06-22,69.51000213623047,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-23,68.91,2023,6,Jun,2023-06,Spot,1
2023-06-23,69.16000366210938,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-26,69.09,2023,6,Jun,2023-06,Spot,1
2023-06-26,69.37000274658203,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-27,67.68,2023,6,Jun,2023-06,Spot,1
2023-06-27,67.69999694824219,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-28,69.54,2023,6,Jun,2023-06,Spot,1
2023-06-28,69.55999755859375,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-29,69.85,2023,6,Jun,2023-06,Spot,1
2023-06-29,69.86000061035156,2023,6,Jun,2023-06,Front-Month Futures,2
2023-06-30,70.66,2023,6,Jun,2023-06,Spot,1
2023-06-30,70.63999938964844,2023,6,Jun,2023-06,Front-Month Futures,2
2023-07-03,69.71,2023,7,Jul,2023-07,Spot,1
2023-07-03,69.79000091552734,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-05,71.78,2023,7,Jul,2023-07,Spot,1
2023-07-05,71.79000091552734,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-06,71.76,2023,7,Jul,2023-07,Spot,1
2023-07-06,71.80000305175781,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-07,73.91,2023,7,Jul,2023-07,Spot,1
2023-07-07,73.86000061035156,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-10,73.05,2023,7,Jul,2023-07,Spot,1
2023-07-10,72.98999786376953,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-11,74.87,2023,7,Jul,2023-07,Spot,1
2023-07-11,74.83000183105469,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-12,75.77,2023,7,Jul,2023-07,Spot,1
2023-07-12,75.75,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-13,76.86,2023,7,Jul,2023-07,Spot,1
2023-07-13,76.88999938964844,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-14,75.44,2023,7,Jul,2023-07,Spot,1
2023-07-14,75.41999816894531,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-17,74.17,2023,7,Jul,2023-07,Spot,1
2023-07-17,74.1500015258789,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-18,75.76,2023,7,Jul,2023-07,Spot,1
2023-07-18,75.75,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-19,75.4,2023,7,Jul,2023-07,Spot,1
2023-07-19,75.3499984741211,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-20,75.65,2023,7,Jul,2023-07,Spot,1
2023-07-20,75.62999725341797,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-21,77.06,2023,7,Jul,2023-07,Spot,1
2023-07-21,77.06999969482422,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-24,78.81,2023,7,Jul,2023-07,Spot,1
2023-07-24,78.73999786376953,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-25,79.76,2023,7,Jul,2023-07,Spot,1
2023-07-25,79.62999725341797,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-26,79.11,2023,7,Jul,2023-07,Spot,1
2023-07-26,78.77999877929688,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-27,80.17,2023,7,Jul,2023-07,Spot,1
2023-07-27,80.08999633789062,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-28,80.55,2023,7,Jul,2023-07,Spot,1
2023-07-28,80.58000183105469,2023,7,Jul,2023-07,Front-Month Futures,2
2023-07-31,81.8,2023,7,Jul,2023-07,Spot,1
2023-07-31,81.80000305175781,2023,7,Jul,2023-07,Front-Month Futures,2
2023-08-01,81.37,2023,8,Aug,2023-08,Spot,1
2023-08-01,81.37000274658203,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-02,79.5,2023,8,Aug,2023-08,Spot,1
2023-08-02,79.48999786376953,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-03,81.56,2023,8,Aug,2023-08,Spot,1
2023-08-03,81.55000305175781,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-04,82.76,2023,8,Aug,2023-08,Spot,1
2023-08-04,82.81999969482422,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-07,81.94,2023,8,Aug,2023-08,Spot,1
2023-08-07,81.94000244140625,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-08,82.94,2023,8,Aug,2023-08,Spot,1
2023-08-08,82.91999816894531,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-09,84.35,2023,8,Aug,2023-08,Spot,1
2023-08-09,84.4000015258789,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-10,82.81,2023,8,Aug,2023-08,Spot,1
2023-08-10,82.81999969482422,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-11,83.17,2023,8,Aug,2023-08,Spot,1
2023-08-11,83.19000244140625,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-14,82.5,2023,8,Aug,2023-08,Spot,1
2023-08-14,82.51000213623047,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-15,81.06,2023,8,Aug,2023-08,Spot,1
2023-08-15,80.98999786376953,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-16,79.4,2023,8,Aug,2023-08,Spot,1
2023-08-16,79.37999725341797,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-17,80.43,2023,8,Aug,2023-08,Spot,1
2023-08-17,80.38999938964844,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-18,81.25,2023,8,Aug,2023-08,Spot,1
2023-08-18,81.25,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-21,80.71,2023,8,Aug,2023-08,Spot,1
2023-08-21,80.72000122070312,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-22,80.25,2023,8,Aug,2023-08,Spot,1
2023-08-22,80.3499984741211,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-23,78.91,2023,8,Aug,2023-08,Spot,1
2023-08-23,78.88999938964844,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-24,79.52,2023,8,Aug,2023-08,Spot,1
2023-08-24,79.05000305175781,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-25,80.47,2023,8,Aug,2023-08,Spot,1
2023-08-25,79.83000183105469,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-28,80.65,2023,8,Aug,2023-08,Spot,1
2023-08-28,80.0999984741211,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-29,81.14,2023,8,Aug,2023-08,Spot,1
2023-08-29,81.16000366210938,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-30,81.64,2023,8,Aug,2023-08,Spot,1
2023-08-30,81.62999725341797,2023,8,Aug,2023-08,Front-Month Futures,2
2023-08-31,83.55,2023,8,Aug,2023-08,Spot,1
2023-08-31,83.62999725341797,2023,8,Aug,2023-08,Front-Month Futures,2
2023-09-01,85.52,2023,9,Sep,2023-09,Spot,1
2023-09-01,85.55000305175781,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-05,86.74,2023,9,Sep,2023-09,Spot,1
2023-09-05,86.69000244140625,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-06,87.55,2023,9,Sep,2023-09,Spot,1
2023-09-06,87.54000091552734,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-07,86.87,2023,9,Sep,2023-09,Spot,1
2023-09-07,86.87000274658203,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-08,87.51,2023,9,Sep,2023-09,Spot,1
2023-09-08,87.51000213623047,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-11,87.3,2023,9,Sep,2023-09,Spot,1
2023-09-11,87.29000091552734,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-12,88.87,2023,9,Sep,2023-09,Spot,1
2023-09-12,88.83999633789062,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-13,88.59,2023,9,Sep,2023-09,Spot,1
2023-09-13,88.5199966430664,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-14,90.13,2023,9,Sep,2023-09,Spot,1
2023-09-14,90.16000366210938,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-15,90.83,2023,9,Sep,2023-09,Spot,1
2023-09-15,90.7699966430664,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-18,91.47,2023,9,Sep,2023-09,Spot,1
2023-09-18,91.4800033569336,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-19,91.16,2023,9,Sep,2023-09,Spot,1
2023-09-19,91.19999694824219,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-20,89.2,2023,9,Sep,2023-09,Spot,1
2023-09-20,90.27999877929688,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-21,89.56,2023,9,Sep,2023-09,Spot,1
2023-09-21,89.62999725341797,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-22,90.0,2023,9,Sep,2023-09,Spot,1
2023-09-22,90.02999877929688,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-25,89.68,2023,9,Sep,2023-09,Spot,1
2023-09-25,89.68000030517578,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-26,91.43,2023,9,Sep,2023-09,Spot,1
2023-09-26,90.38999938964844,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-27,93.67,2023,9,Sep,2023-09,Spot,1
2023-09-27,93.68000030517578,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-28,91.65,2023,9,Sep,2023-09,Spot,1
2023-09-28,91.70999908447266,2023,9,Sep,2023-09,Front-Month Futures,2
2023-09-29,90.77,2023,9,Sep,2023-09,Spot,1
2023-09-29,90.79000091552734,2023,9,Sep,2023-09,Front-Month Futures,2
2023-10-02,88.81,2023,10,Oct,2023-10,Spot,1
2023-10-02,88.81999969482422,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-03,89.26,2023,10,Oct,2023-10,Spot,1
2023-10-03,89.2300033569336,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-04,84.32,2023,10,Oct,2023-10,Spot,1
2023-10-04,84.22000122070312,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-05,82.3,2023,10,Oct,2023-10,Spot,1
2023-10-05,82.30999755859375,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-06,82.83,2023,10,Oct,2023-10,Spot,1
2023-10-06,82.79000091552734,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-10,85.89,2023,10,Oct,2023-10,Spot,1
2023-10-10,85.97000122070312,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-11,83.7,2023,10,Oct,2023-10,Spot,1
2023-10-11,83.48999786376953,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-12,82.87,2023,10,Oct,2023-10,Spot,1
2023-10-12,82.91000366210938,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-13,87.67,2023,10,Oct,2023-10,Spot,1
2023-10-13,87.69000244140625,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-16,86.65,2023,10,Oct,2023-10,Spot,1
2023-10-16,86.66000366210938,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-17,86.66,2023,10,Oct,2023-10,Spot,1
2023-10-17,86.66000366210938,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-18,88.35,2023,10,Oct,2023-10,Spot,1
2023-10-18,88.31999969482422,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-19,89.35,2023,10,Oct,2023-10,Spot,1
2023-10-19,89.37000274658203,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-20,89.12,2023,10,Oct,2023-10,Spot,1
2023-10-20,88.75,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-23,85.49,2023,10,Oct,2023-10,Spot,1
2023-10-23,85.48999786376953,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-24,84.58,2023,10,Oct,2023-10,Spot,1
2023-10-24,83.73999786376953,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-25,86.07,2023,10,Oct,2023-10,Spot,1
2023-10-25,85.38999938964844,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-26,83.8,2023,10,Oct,2023-10,Spot,1
2023-10-26,83.20999908447266,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-27,86.04,2023,10,Oct,2023-10,Spot,1
2023-10-27,85.54000091552734,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-30,83.03,2023,10,Oct,2023-10,Spot,1
2023-10-30,82.30999755859375,2023,10,Oct,2023-10,Front-Month Futures,2
2023-10-31,81.64,2023,10,Oct,2023-10,Spot,1
2023-10-31,81.0199966430664,2023,10,Oct,2023-10,Front-Month Futures,2
2023-11-01,81.05,2023,11,Nov,2023-11,Spot,1
2023-11-01,80.44000244140625,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-02,83.04,2023,11,Nov,2023-11,Spot,1
2023-11-02,82.45999908447266,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-03,81.19,2023,11,Nov,2023-11,Spot,1
2023-11-03,80.51000213623047,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-06,81.54,2023,11,Nov,2023-11,Spot,1
2023-11-06,80.81999969482422,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-07,77.96,2023,11,Nov,2023-11,Spot,1
2023-11-07,77.37000274658203,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-08,75.85,2023,11,Nov,2023-11,Spot,1
2023-11-08,75.33000183105469,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-09,76.34,2023,11,Nov,2023-11,Spot,1
2023-11-09,75.73999786376953,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-13,78.86,2023,11,Nov,2023-11,Spot,1
2023-11-13,78.26000213623047,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-14,78.9,2023,11,Nov,2023-11,Spot,1
2023-11-14,78.26000213623047,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-15,77.15,2023,11,Nov,2023-11,Spot,1
2023-11-15,76.66000366210938,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-16,73.5,2023,11,Nov,2023-11,Spot,1
2023-11-16,72.9000015258789,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-17,76.47,2023,11,Nov,2023-11,Spot,1
2023-11-17,75.88999938964844,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-20,78.1,2023,11,Nov,2023-11,Spot,1
2023-11-20,77.5999984741211,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-21,78.35,2023,11,Nov,2023-11,Spot,1
2023-11-21,77.7699966430664,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-22,76.8,2023,11,Nov,2023-11,Spot,1
2023-11-22,77.0999984741211,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-24,74.83,2023,11,Nov,2023-11,Spot,1
2023-11-24,75.54000091552734,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-27,74.46,2023,11,Nov,2023-11,Spot,1
2023-11-27,74.86000061035156,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-28,76.09,2023,11,Nov,2023-11,Spot,1
2023-11-28,76.41000366210938,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-29,77.56,2023,11,Nov,2023-11,Spot,1
2023-11-29,77.86000061035156,2023,11,Nov,2023-11,Front-Month Futures,2
2023-11-30,75.66,2023,11,Nov,2023-11,Spot,1
2023-11-30,75.95999908447266,2023,11,Nov,2023-11,Front-Month Futures,2
2023-12-01,73.7,2023,12,Dec,2023-12,Spot,1
2023-12-01,74.06999969482422,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-04,72.73,2023,12,Dec,2023-12,Spot,1
2023-12-04,73.04000091552734,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-05,71.95,2023,12,Dec,2023-12,Spot,1
2023-12-05,72.31999969482422,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-06,68.98,2023,12,Dec,2023-12,Spot,1
2023-12-06,69.37999725341797,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-07,69.0,2023,12,Dec,2023-12,Spot,1
2023-12-07,69.33999633789062,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-08,70.87,2023,12,Dec,2023-12,Spot,1
2023-12-08,71.2300033569336,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-11,70.95,2023,12,Dec,2023-12,Spot,1
2023-12-11,71.31999969482422,2023,12,Dec,2023-12,Front-Month Futures,2
